gene_set_version,region_id,region_name,stage6_z,stage6_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank
stringent,94,Temporal Inf R,2.145067103292697,0.4636336366363364,0.042695730426957304,0.8334366563343665,0.9573042695730427,5
stringent,95,Cerebellum Crus1 L,0.3569609609705346,0.8158990552557647,0.3972602739726027,0.8334366563343665,0.6027397260273972,65
stringent,96,Cerebellum Crus1 R,-1.0296839800627715,0.9998000199980002,0.7729227077292271,0.9641493477770867,0.2270772922707729,107
stringent,97,Cerebellum Crus2 L,-1.168186627583051,0.9998000199980002,0.8044195580441956,0.9641493477770867,0.19558044195580437,112
stringent,98,Cerebellum Crus2 R,-1.5158848261019349,0.9998000199980002,0.9163083691630837,0.9952254774522548,0.08369163083691633,126
stringent,101,Cerebellum 4 5 L,0.7115151182821594,0.777966203379662,0.28657134286571345,0.8334366563343665,0.7134286571342865,42
stringent,102,Cerebellum 4 5 R,1.1049549543815578,0.777966203379662,0.18988101189881013,0.8334366563343665,0.8101189881011899,26
stringent,103,Cerebellum 6 L,0.4347837253412521,0.8158990552557647,0.3855614438556144,0.8334366563343665,0.6144385561443856,61
stringent,104,Cerebellum 6 R,-0.2283593363839138,0.937824822168946,0.567043295670433,0.9187710442438903,0.432956704329567,82
stringent,105,Cerebellum 7b L,-1.9319299498875433,0.9998000199980002,0.9661033896610339,0.9952254774522548,0.03389661033896607,132
stringent,106,Cerebellum 7b R,-1.7857200765272705,0.9998000199980002,0.9448055194480552,0.9952254774522548,0.05519448055194476,129
stringent,107,Cerebellum 8 L,-2.3530071324563857,0.9998000199980002,0.9735026497350265,0.9952254774522548,0.026497350264973463,134
stringent,108,Cerebellum 8 R,-1.657303715378937,0.9998000199980002,0.9559044095590441,0.9952254774522548,0.0440955904409559,131
stringent,109,Cerebellum 9 L,-0.4477567692904806,0.9998000199980002,0.638936106389361,0.9486922275514384,0.36106389361063895,92
stringent,110,Cerebellum 9 R,-1.7647472826386903,0.9998000199980002,0.9671032896710329,0.9952254774522548,0.03289671032896713,133
stringent,111,Cerebellum 10 L,1.120779405020145,0.777966203379662,0.19968003199680032,0.8334366563343665,0.8003199680031997,28
stringent,118,Vermis 8,1.1222148592982168,0.777966203379662,0.3023697630236976,0.8334366563343665,0.6976302369763023,47
stringent,119,Vermis 9,0.7592375106443647,0.777966203379662,0.23017698230176983,0.8334366563343665,0.7698230176982301,34
stringent,121,Thal AV L,-0.0497907495999265,0.937824822168946,0.5169483051694831,0.9187710442438903,0.4830516948305169,76
stringent,122,Thal AV R,0.2583515229577703,0.8228441861696183,0.391960803919608,0.8334366563343665,0.6080391960803919,62
stringent,125,Thal VA L,0.3826745973447755,0.8158990552557647,0.33926607339266074,0.8334366563343665,0.6607339266073393,54
stringent,127,Thal VL L,0.06667600264452,0.9037151079412606,0.48205179482051796,0.9112759956881025,0.517948205179482,73
stringent,128,Thal VL R,1.533241208348418,0.777966203379662,0.102989701029897,0.8334366563343665,0.897010298970103,14
stringent,129,Thal VPL L,-0.1498580605717886,0.937824822168946,0.5694430556944305,0.9187710442438903,0.43055694430556946,83
stringent,130,Thal VPL R,-0.1914513727670698,0.937824822168946,0.5444455554444556,0.9187710442438903,0.4555544445555444,80
stringent,131,Thal IL L,-0.7549659306872787,0.9998000199980002,0.7597240275972402,0.9641493477770867,0.24027597240275977,105
stringent,135,Thal MDm L,1.0624408151211755,0.777966203379662,0.1603839616038396,0.8334366563343665,0.8396160383961604,22
stringent,136,Thal MDm R,1.7262358612953788,0.777966203379662,0.0800919908009199,0.8334366563343665,0.9199080091990801,10
stringent,137,Thal MDl L,1.1595535950658011,0.777966203379662,0.1212878712128787,0.8334366563343665,0.8787121287871213,17
stringent,139,Thal LGN L,0.6329871029246116,0.777966203379662,0.25977402259774024,0.8334366563343665,0.7402259774022597,38
stringent,140,Thal LGN R,0.81396503491762,0.777966203379662,0.24477552244775522,0.8334366563343665,0.7552244775522448,35
stringent,141,Thal MGN L,1.819910508588807,0.777966203379662,0.043495650434956505,0.8334366563343665,0.9565043495650435,6
stringent,143,Thal PuI L,0.3482654109389111,0.8158990552557647,0.37396260373962603,0.8334366563343665,0.626037396260374,59
stringent,144,Thal PuI R,0.0535186706976999,0.9037151079412606,0.47095290470952905,0.9059177415591775,0.5290470952904709,71
stringent,145,Thal PuM L,1.6167039465434476,0.777966203379662,0.028397160283971604,0.8334366563343665,0.9716028397160283,3
stringent,146,Thal PuM R,2.2260924430555895,0.4636336366363364,0.031096890310968902,0.8334366563343665,0.9689031096890312,4
stringent,147,Thal PuA L,0.3923194988247243,0.8158990552557647,0.34136586341365865,0.8334366563343665,0.6586341365863413,56
stringent,148,Thal PuA R,0.5292533489773396,0.7928899417750532,0.31566843315668436,0.8334366563343665,0.6843315668433156,49
stringent,153,ACC pre L,1.1862373045313397,0.777966203379662,0.1302869713028697,0.8334366563343665,0.8697130286971303,18
stringent,154,ACC pre R,0.3393780214909505,0.8158990552557647,0.38316168383161686,0.8334366563343665,0.6168383161683831,60
stringent,155,ACC sup L,0.8850470239010735,0.777966203379662,0.21427857214278573,0.8334366563343665,0.7857214278572142,29
stringent,156,ACC sup R,-0.7738826098519455,0.9998000199980002,0.7791220877912208,0.9641493477770867,0.22087791220877917,109
stringent,157,N Acc L,-0.4452923970795018,0.9998000199980002,0.6393360663933607,0.9486922275514384,0.3606639336066393,93
stringent,158,N Acc R,-1.5760493780559182,0.9998000199980002,0.8595140485951405,0.9801544435720362,0.14048595140485953,120
stringent,161,SN pc L,1.2834083867088308,0.777966203379662,0.1486851314868513,0.8334366563343665,0.8513148685131486,20
stringent,163,SN pr L,0.3430583134680529,0.8171849481718495,0.3538646135386461,0.8334366563343665,0.6461353864613539,58
stringent,164,SN pr R,1.4733875683170163,0.777966203379662,0.045295470452954706,0.8334366563343665,0.9547045295470453,7
stringent,165,Red N L,0.6585641919633589,0.777966203379662,0.34096590340965904,0.8334366563343665,0.659034096590341,55
stringent,166,Red N R,1.1724528104602112,0.777966203379662,0.08789121087891211,0.8334366563343665,0.912108789121088,11
stringent,167,LC L,0.5938716622253115,0.777966203379662,0.1817818218178182,0.8334366563343665,0.8182181781821818,24
stringent,168,LC R,-0.1541933482106217,0.937824822168946,0.6073392660733926,0.9225363177967917,0.3926607339266074,90
stringent,169,Raphe D,0.598934498645856,0.777966203379662,0.32526747325267474,0.8334366563343665,0.6747325267473252,51
stringent,170,Raphe M,0.1162869725554636,0.8872512748725127,0.42215778422157785,0.8334366563343665,0.5778422157784222,69
weighted,1,Precentral L,-0.0319463295523617,0.9346840315968402,0.5293470652934706,0.9383061693830617,0.47065293470652936,76
weighted,2,Precentral R,-0.6985837742051895,0.9983630208407732,0.7433256674332567,0.9708147829284868,0.2566743325667433,104
weighted,3,Frontal Sup 2 L,1.465250837550306,0.7155570157269987,0.1511848815118488,0.8484618204846182,0.8488151184881512,19
weighted,4,Frontal Sup 2 R,2.093181760563216,0.5077892210778922,0.0491950804919508,0.8484618204846182,0.9508049195080492,5
weighted,5,Frontal Mid 2 L,0.244329611009222,0.8672223686722237,0.4263573642635736,0.9362466738400786,0.5736426357364264,59
weighted,6,Frontal Mid 2 R,-0.7929875209745681,1.0,0.7703229677032297,0.9708147829284868,0.22967703229677028,106
weighted,7,Frontal Inf Oper L,0.6038116609514702,0.7592000799920008,0.29657034296570345,0.8657254274572543,0.7034296570342966,47
weighted,8,Frontal Inf Oper R,-0.5202226210725178,0.957013913993216,0.7252274772522748,0.9708147829284868,0.27477252274772523,102
weighted,9,Frontal Inf Tri L,0.3011695761828808,0.8672223686722237,0.40905909409059094,0.9362466738400786,0.5909409059094091,57
weighted,10,Frontal Inf Tri R,-0.7830559794154338,1.0,0.7335266473352665,0.9708147829284868,0.2664733526647335,103
weighted,11,Frontal Inf Orb 2 L,1.3514219379593178,0.7155570157269987,0.09659034096590341,0.8484618204846182,0.9034096590340965,10
weighted,12,Frontal Inf Orb 2 R,-0.9427206469962656,1.0,0.8065193480651934,0.9708147829284868,0.19348065193480657,112
weighted,13,Rolandic Oper L,1.0100565718647734,0.7187547911875478,0.22447755224477553,0.8484618204846182,0.7755224477552245,31
weighted,14,Rolandic Oper R,-0.8997814336293204,1.0,0.7863213678632137,0.9708147829284868,0.21367863213678628,108
weighted,15,Supp Motor Area L,0.9654574138017576,0.7187547911875478,0.18018198180181982,0.8484618204846182,0.8198180181981802,25
weighted,16,Supp Motor Area R,-0.2150013673752691,0.9472346882958764,0.601039896010399,0.9383061693830617,0.398960103989601,84
weighted,17,Olfactory L,-0.0982551175751262,0.9346840315968402,0.5417458254174583,0.9383061693830617,0.4582541745825417,78
weighted,18,Olfactory R,-1.384672488213768,1.0,0.9312068793120688,0.9828380798283808,0.0687931206879312,127
weighted,19,Frontal Sup Medial L,0.9336302932923506,0.7187547911875478,0.2390760923907609,0.8484618204846182,0.7609239076092391,36
weighted,20,Frontal Sup Medial R,2.633686530481111,0.2690730926907309,0.011398860113988602,0.7623737626237376,0.9886011398860114,2
weighted,21,Frontal Med Orb L,0.8105699805681063,0.7187547911875478,0.25837416258374163,0.8484618204846182,0.7416258374162583,41
weighted,22,Frontal Med Orb R,1.1640362429014095,0.7181031896810319,0.1426857314268573,0.8484618204846182,0.8573142685731427,18
weighted,23,Rectus L,1.3489755488370208,0.7155570157269987,0.20377962203779623,0.8484618204846182,0.7962203779622038,29
weighted,24,Rectus R,1.027955078492678,0.7187547911875478,0.16548345165483452,0.8484618204846182,0.8345165483451655,21
weighted,25,OFCmed L,0.1234575495148232,0.9120693564446372,0.4754524547545245,0.9383061693830617,0.5245475452454755,69
weighted,26,OFCmed R,0.819682171372166,0.7187547911875478,0.22657734226577342,0.8484618204846182,0.7734226577342266,32
weighted,27,OFCant L,0.5056176471635534,0.8298111365334054,0.3608639136086391,0.9362466738400786,0.6391360863913609,51
weighted,28,OFCant R,3.0566367753650683,0.1793820617938206,0.0093990600939906,0.7623737626237376,0.9906009399060094,1
weighted,29,OFCpost L,0.2438350413907384,0.8672223686722237,0.4313568643135686,0.9362466738400786,0.5686431356864314,61
weighted,30,OFCpost R,0.007137160690144,0.9346840315968402,0.5228477152284772,0.9383061693830617,0.4771522847715228,74
weighted,31,OFClat L,-0.4814109006171989,0.957013913993216,0.6622337766223377,0.9461114494611146,0.33776622337766227,94
weighted,32,OFClat R,-0.0063472860040162,0.9346840315968402,0.5193480651934806,0.9383061693830617,0.48065193480651935,73
weighted,33,Insula L,-0.0133079907922648,0.9346840315968402,0.5172482751724827,0.9383061693830617,0.48275172482751727,72
weighted,34,Insula R,-0.3001987045699881,0.955220606971561,0.6255374462553744,0.9383061693830617,0.37446255374462556,91
weighted,37,Cingulate Mid L,1.7301977851209205,0.6684664866846648,0.049295070492950704,0.8484618204846182,0.9507049295070493,6
weighted,38,Cingulate Mid R,1.2929431101525473,0.7155570157269987,0.125987401259874,0.8484618204846182,0.8740125987401259,14
weighted,39,Cingulate Post L,-1.2615418197658592,1.0,0.8628137186281372,0.9759696161531387,0.13718628137186284,122
weighted,41,Hippocampus L,1.741246693186499,0.6684664866846648,0.08549145085491451,0.8484618204846182,0.9145085491450855,9
weighted,42,Hippocampus R,0.7832554018287461,0.7187547911875478,0.28947105289471053,0.8657254274572543,0.7105289471052895,46
weighted,43,ParaHippocampal L,0.1051558418963293,0.9120693564446372,0.47115288471152883,0.9383061693830617,0.5288471152884712,68
weighted,44,ParaHippocampal R,0.2378136217969074,0.8672223686722237,0.45455454454554545,0.9362466738400786,0.5454454554544546,67
weighted,45,Amygdala L,1.5387176061019034,0.7155570157269987,0.07889211078892111,0.8484618204846182,0.9211078892110789,7
weighted,46,Amygdala R,1.1991748741546844,0.7155570157269987,0.19218078192180782,0.8484618204846182,0.8078192180781922,27
weighted,47,Calcarine L,-1.0197019693810594,1.0,0.8301169883011699,0.9708147829284868,0.16988301169883013,117
weighted,48,Calcarine R,-0.0525814972075425,0.9346840315968402,0.5285471452854714,0.9383061693830617,0.4714528547145286,75
weighted,49,Cuneus L,-1.0603346041994073,1.0,0.7975202479752025,0.9708147829284868,0.2024797520247975,111
weighted,51,Lingual L,-1.5768865408070354,1.0,0.9294070592940706,0.9828380798283808,0.07059294070592936,125
weighted,52,Lingual R,-1.6926004197715476,1.0,0.9312068793120688,0.9828380798283808,0.0687931206879312,127
weighted,53,Occipital Sup L,-0.9807699465916292,1.0,0.8492150784921508,0.9759696161531387,0.15078492150784917,119
weighted,55,Occipital Mid L,-0.3847271692252886,0.955220606971561,0.6521347865213478,0.9461114494611146,0.3478652134786522,93
weighted,56,Occipital Mid R,0.9667787134330532,0.7187547911875478,0.2521747825217478,0.8484618204846182,0.7478252174782523,39
weighted,57,Occipital Inf L,-0.8509940781331572,1.0,0.7735226477352265,0.9708147829284868,0.2264773522647735,107
weighted,58,Occipital Inf R,0.2006186733372514,0.8752856057677815,0.45115488451154884,0.9362466738400786,0.5488451154884512,66
weighted,59,Fusiform L,0.7697751437272279,0.7187547911875478,0.2766723327667233,0.8484618204846182,0.7233276672332767,45
weighted,60,Fusiform R,-0.5380084473944713,0.957013913993216,0.6714328567143286,0.9461114494611146,0.3285671432856714,96
weighted,61,Postcentral L,-0.5157873172162271,0.957013913993216,0.6787321267873213,0.9461114494611146,0.3212678732126787,99
weighted,62,Postcentral R,-1.2185067353887806,1.0,0.7957204279572043,0.9708147829284868,0.20427957204279568,110
weighted,63,Parietal Sup L,-0.210918831268431,0.9472346882958764,0.6011398860113989,0.9383061693830617,0.3988601139886011,85
weighted,64,Parietal Sup R,-2.0039868348761876,1.0,0.9401059894010599,0.9828380798283808,0.05989401059894006,132
weighted,65,Parietal Inf L,-0.2973858086035343,0.955220606971561,0.6153384661533846,0.9383061693830617,0.3846615338466154,89
weighted,66,Parietal Inf R,-0.3063573908861867,0.955220606971561,0.6062393760623938,0.9383061693830617,0.39376062393760625,88
weighted,67,SupraMarginal L,1.36971166545263,0.7155570157269987,0.1264873512648735,0.8484618204846182,0.8735126487351265,15
weighted,68,SupraMarginal R,-1.8632634152382752,1.0,0.9377062293770623,0.9828380798283808,0.06229377062293773,130
weighted,69,Angular L,0.9220156011817656,0.7187547911875478,0.23897610238976102,0.8484618204846182,0.761023897610239,35
weighted,70,Angular R,-0.0793874786815318,0.9346840315968402,0.5518448155184481,0.9383061693830617,0.4481551844815519,80
weighted,71,Precuneus L,-1.6705120010413943,1.0,0.9114088591140886,0.9828380798283808,0.08859114088591136,124
weighted,72,Precuneus R,0.2311696854780201,0.8672223686722237,0.44275572442755723,0.9362466738400786,0.5572442755724427,64
weighted,73,Paracentral Lobule L,-0.3684877489491572,0.955220606971561,0.6255374462553744,0.9383061693830617,0.37446255374462556,91
weighted,74,Paracentral Lobule R,-0.5629137848585595,0.957013913993216,0.6725327467253275,0.9461114494611146,0.3274672532746725,97
weighted,75,Caudate L,-3.635687163111313,1.0,0.9983001699830018,0.9984001599840016,0.0016998300169982494,137
weighted,76,Caudate R,-3.740427986118954,1.0,0.9984001599840016,0.9984001599840016,0.0015998400159984438,138
weighted,77,Putamen L,-2.687272962155727,1.0,0.9894010598940106,0.9984001599840016,0.010598940105989385,136
weighted,78,Putamen R,-1.1686536592456116,1.0,0.8132186781321867,0.9708147829284868,0.18678132186781327,114
weighted,79,Pallidum L,-1.906291948323205,1.0,0.9339066093390661,0.9828380798283808,0.06609339066093389,129
weighted,80,Pallidum R,-2.0829869261569938,1.0,0.9296070392960704,0.9828380798283808,0.07039296070392964,126
weighted,83,Heschl L,0.7524417577429183,0.7187547911875478,0.24807519248075194,0.8484618204846182,0.7519248075192481,38
weighted,84,Heschl R,0.2186490969387093,0.8672223686722237,0.42715728427157285,0.9362466738400786,0.5728427157284272,60
weighted,85,Temporal Sup L,0.2431587314685573,0.8672223686722237,0.43975602439756023,0.9362466738400786,0.5602439756024398,62
weighted,86,Temporal Sup R,1.0843470163362237,0.7187547911875478,0.16728327167283272,0.8484618204846182,0.8327167283271673,22
weighted,87,Temporal Pole Sup L,0.0768026927109761,0.9120693564446372,0.49185081491850813,0.9383061693830617,0.5081491850814919,71
weighted,88,Temporal Pole Sup R,0.076734121609393,0.9120693564446372,0.48575142485751427,0.9383061693830617,0.5142485751424857,70
weighted,89,Temporal Mid L,0.7255168606938017,0.7187547911875478,0.3117688231176882,0.8657254274572543,0.6882311768823117,49
weighted,90,Temporal Mid R,0.3459558177118313,0.8672223686722237,0.41205879412058793,0.9362466738400786,0.587941205879412,58
weighted,91,Temporal Pole Mid L,0.4397646638255156,0.8672223686722237,0.3651634836516348,0.9362466738400786,0.6348365163483651,53
weighted,93,Temporal Inf L,0.6229489796876901,0.7592000799920008,0.3090690930906909,0.8657254274572543,0.690930906909309,48
weighted,94,Temporal Inf R,1.7434500685328211,0.6684664866846648,0.096990300969903,0.8484618204846182,0.903009699030097,11
weighted,95,Cerebellum Crus1 L,0.3152275042548133,0.8672223686722237,0.44065593440655937,0.9362466738400786,0.5593440655934406,63
weighted,96,Cerebellum Crus1 R,-0.5754593094930522,0.957013913993216,0.6684331566843316,0.9461114494611146,0.33156684331566844,95
weighted,97,Cerebellum Crus2 L,-1.4181327897601583,1.0,0.8522147785221478,0.9759696161531387,0.14778522147785222,120
weighted,98,Cerebellum Crus2 R,-1.7882923576559542,1.0,0.954004599540046,0.9880834138808341,0.04599540045995398,133
weighted,101,Cerebellum 4 5 L,1.1185608459243614,0.7187547911875478,0.19968003199680032,0.8484618204846182,0.8003199680031997,28
weighted,102,Cerebellum 4 5 R,1.1477157252670376,0.7181031896810319,0.18498150184981502,0.8484618204846182,0.815018498150185,26
weighted,103,Cerebellum 6 L,0.4171450457917003,0.8672223686722237,0.38786121387861217,0.9362466738400786,0.6121387861213878,54
weighted,104,Cerebellum 6 R,-0.3603025444744044,0.955220606971561,0.6023397660233977,0.9383061693830617,0.39766023397660233,86
weighted,105,Cerebellum 7b L,-2.0214757304464572,1.0,0.9666033396660334,0.9880834138808341,0.0333966603339666,135
weighted,106,Cerebellum 7b R,-1.490732980739122,1.0,0.8996100389961004,0.9828380798283808,0.10038996100389963,123
weighted,107,Cerebellum 8 L,-2.0916111108976527,1.0,0.9601039896010399,0.9880834138808341,0.03989601039896007,134
weighted,108,Cerebellum 8 R,-1.5681944564148804,1.0,0.9397060293970603,0.9828380798283808,0.06029397060293973,131
weighted,109,Cerebellum 9 L,-1.1373682109049663,1.0,0.8198180181981802,0.9708147829284868,0.18018198180181977,115
weighted,110,Cerebellum 9 R,-1.0534209077215924,1.0,0.8594140585941406,0.9759696161531387,0.14058594140585945,121
weighted,111,Cerebellum 10 L,1.5754982225504504,0.7155570157269987,0.13358664133586642,0.8484618204846182,0.8664133586641336,17
weighted,118,Vermis 8,1.3049648430928629,0.7155570157269987,0.31366863313668636,0.8657254274572543,0.6863313668633136,50
weighted,119,Vermis 9,0.7942421585578607,0.7187547911875478,0.22877712228777122,0.8484618204846182,0.7712228777122287,33
weighted,121,Thal AV L,0.3354191981829632,0.8672223686722237,0.394960503949605,0.9362466738400786,0.605039496050395,56
weighted,122,Thal AV R,-0.1761723241528632,0.9472346882958764,0.5801419858014198,0.9383061693830617,0.41985801419858015,82
weighted,125,Thal VA L,-0.9250368100522688,1.0,0.8301169883011699,0.9708147829284868,0.16988301169883013,117
weighted,127,Thal VL L,-0.4021435235278794,0.957013913993216,0.678032196780322,0.9461114494611146,0.321967803219678,98
weighted,128,Thal VL R,1.8210236317945232,0.6684664866846648,0.08029197080291971,0.8484618204846182,0.9197080291970803,8
weighted,129,Thal VPL L,-0.5852835096097303,0.957013913993216,0.7196280371962803,0.9708147829284868,0.2803719628037197,101
weighted,130,Thal VPL R,-0.112162400494646,0.9346840315968402,0.5418458154184581,0.9383061693830617,0.4581541845815419,79
weighted,131,Thal IL L,-0.1573364875884277,0.9472346882958764,0.5698430156984302,0.9383061693830617,0.4301569843015698,81
weighted,135,Thal MDm L,0.8574349873687472,0.7187547911875478,0.24637536246375363,0.8484618204846182,0.7536246375362463,37
weighted,136,Thal MDm R,1.2361149000925629,0.7155570157269987,0.17318268173182683,0.8484618204846182,0.8268173182681732,23
weighted,137,Thal MDl L,1.1800899794802888,0.7181031896810319,0.12138786121387861,0.8484618204846182,0.8786121387861214,13
weighted,139,Thal LGN L,1.3348499626745889,0.7155570157269987,0.126987301269873,0.8484618204846182,0.873012698730127,16
weighted,140,Thal LGN R,0.7194470020124043,0.7187547911875478,0.27007299270072993,0.8484618204846182,0.7299270072992701,43
weighted,141,Thal MGN L,2.383839881049032,0.3242675732426757,0.019698030196980302,0.7623737626237376,0.9803019698030196,3
weighted,143,Thal PuI L,0.8126581501498562,0.7187547911875478,0.25537446255374463,0.8484618204846182,0.7446255374462554,40
weighted,144,Thal PuI R,-0.3203800798691554,0.955220606971561,0.623037696230377,0.9383061693830617,0.37696230376962303,90
weighted,145,Thal PuM L,1.3432026599858418,0.7155570157269987,0.09869013098690131,0.8484618204846182,0.9013098690130987,12
weighted,146,Thal PuM R,2.3598755927506923,0.3242675732426757,0.022097790220977902,0.7623737626237376,0.9779022097790221,4
weighted,147,Thal PuA L,-0.4374721298377393,0.957013913993216,0.6871312868713129,0.9482411758824117,0.31286871312868714,100
weighted,148,Thal PuA R,-0.0644425056686291,0.9346840315968402,0.535946405359464,0.9383061693830617,0.46405359464053597,77
weighted,153,ACC pre L,0.972369121807372,0.7187547911875478,0.21027897210278973,0.8484618204846182,0.7897210278972102,30
weighted,154,ACC pre R,0.8576860025824109,0.7187547911875478,0.2755724427557244,0.8484618204846182,0.7244275572442755,44
weighted,155,ACC sup L,0.3509540425982104,0.8672223686722237,0.39186081391860816,0.9362466738400786,0.6081391860813918,55
weighted,156,ACC sup R,-0.9934881037797536,1.0,0.8218178182181782,0.9708147829284868,0.17818218178182177,116
weighted,157,N Acc L,-0.3012789907899406,0.955220606971561,0.6036396360363964,0.9383061693830617,0.39636036396360363,87
weighted,158,N Acc R,-1.3598926359791164,1.0,0.8071192880711929,0.9708147829284868,0.19288071192880707,113
weighted,161,SN pc L,1.0330370517826666,0.7187547911875478,0.17698230176982302,0.8484618204846182,0.823017698230177,24
weighted,163,SN pr L,-0.5408300585712194,0.957013913993216,0.7479252074792521,0.9708147829284868,0.25207479252074794,105
weighted,164,SN pr R,0.6022379533141711,0.7592000799920008,0.1591840815918408,0.8484618204846182,0.8408159184081592,20
weighted,165,Red N L,-0.2265047969623647,0.9472346882958764,0.5832416758324167,0.9383061693830617,0.4167583241675833,83
weighted,166,Red N R,0.7084836767955194,0.7235276472352765,0.23067693230676933,0.8484618204846182,0.7693230676932307,34
weighted,167,LC L,0.6723561292375257,0.7342627439383721,0.2632736726327367,0.8484618204846182,0.7367263273672633,42
weighted,168,LC R,-0.5816054164772008,0.957013913993216,0.7945205479452054,0.9708147829284868,0.20547945205479456,109
weighted,169,Raphe D,0.2053436904637778,0.8672223686722237,0.44835516448355167,0.9362466738400786,0.5516448355164483,65
weighted,170,Raphe M,0.2359718028959979,0.8672223686722237,0.36166383361663834,0.9362466738400786,0.6383361663833617,52
