region_id,region,regional_weighted_score,contribution_rank,gene,expression,l2g_score,weighted_contribution,normalized_contribution
144,Thal PuI R,0.5455636151710573,66,ERCC8,0.4593873100263488,0.3066307008266449,0.0030071649807825868,0.005512033605539682
144,Thal PuI R,0.5455636151710573,67,LZTS3,0.3491307499176482,0.3598359227180481,0.002681978202550166,0.0049159770336026755
144,Thal PuI R,0.5455636151710573,68,SNCA,0.2723296054297804,0.4322746694087982,0.002513143396755375,0.004606508438007541
144,Thal PuI R,0.5455636151710573,69,CYLD,0.6639448235138328,0.169330820441246,0.0024001071311571557,0.004399316714705434
144,Thal PuI R,0.5455636151710573,70,P2RY12,0.3719041681334827,0.3019077479839325,0.00239699942494449,0.004393620392358697
144,Thal PuI R,0.5455636151710573,71,AMPD3,0.7550159693403085,0.145731434226036,0.002348940424251655,0.004305529839109894
144,Thal PuI R,0.5455636151710573,72,C2CD4A,0.4854739676858265,0.2195565849542617,0.0022754905664508526,0.004170898687474585
144,Thal PuI R,0.5455636151710573,73,DDRGK1,0.6487241129761568,0.1576443612575531,0.002183238129416297,0.004001803032139082
144,Thal PuI R,0.5455636151710573,74,SLC45A3,0.7475879764301645,0.1365202218294143,0.002178822837219521,0.003993709948080698
144,Thal PuI R,0.5455636151710573,75,INTS2,0.567776365854019,0.1789993643760681,0.0021696587139685033,0.003976912414307951
144,Thal PuI R,0.5455636151710573,76,KPNA1,0.251931025649367,0.3957322239875793,0.002128362978056802,0.00390121870093824
144,Thal PuI R,0.5455636151710573,77,DGKQ,0.3640593713108669,0.2635650038719177,0.002048436871209669,0.003754716799740021
144,Thal PuI R,0.5455636151710573,78,MCMBP,0.4657756741859059,0.1930699795484542,0.0019197920068811292,0.0035189150329960933
144,Thal PuI R,0.5455636151710573,79,MIPOL1,0.3763313326533306,0.2262192219495773,0.0018174501522733534,0.003331325810104667
144,Thal PuI R,0.5455636151710573,80,STBD1,0.5511505632890289,0.1455356031656265,0.001712387824309889,0.0031387500498415437
144,Thal PuI R,0.5455636151710573,81,DTX3L,0.6429988932262078,0.1236892640590667,0.0016978716481340014,0.0031121423806857915
144,Thal PuI R,0.5455636151710573,82,ZCWPW2,0.2638454346745277,0.2858431041240692,0.0016100520969566867,0.0029511720580043944
144,Thal PuI R,0.5455636151710573,83,MED13,0.3956174833354392,0.1776958703994751,0.0015007744809859786,0.002750869814724397
144,Thal PuI R,0.5455636151710573,84,CTF1,0.5128356280829247,0.1332284361124038,0.0014586051566887336,0.0026735748428373452
144,Thal PuI R,0.5455636151710573,85,YARS2,0.5626576259217559,0.1202353090047836,0.0014442383025415183,0.002647240876004329
144,Thal PuI R,0.5455636151710573,86,P4HTM,0.8155990717223123,0.0821254402399063,0.001429937510680418,0.002621027999149232
144,Thal PuI R,0.5455636151710573,87,NEK1,0.4524905120192291,0.1384527385234832,0.0013374379829821192,0.0024514794348277345
144,Thal PuI R,0.5455636151710573,88,LRRK2,0.4227369374159448,0.1440357118844986,0.0012998792334430293,0.00238263549345288
144,Thal PuI R,0.5455636151710573,89,VPS37A,0.7027476001829425,0.0843638330698013,0.0012656636296826177,0.0023199194273353044
144,Thal PuI R,0.5455636151710573,90,IP6K2,0.6063693658205627,0.0962643772363662,0.0012461361167680402,0.002284126144257849
144,Thal PuI R,0.5455636151710573,91,NDUFAF2,0.3584437701153826,0.1519088149070739,0.0011624295395880823,0.002130694766408884
144,Thal PuI R,0.5455636151710573,92,DR1,0.6401413094420099,0.0850554704666137,0.0011623601985095234,0.0021305676665132334
144,Thal PuI R,0.5455636151710573,93,CMC1,0.5942193077092341,0.0913318544626236,0.0011585950279504739,0.0021236662338400356
144,Thal PuI R,0.5455636151710573,94,MTMR7,0.7083359640771631,0.0743675380945205,0.0011245669676520813,0.002061293928663996
144,Thal PuI R,0.5455636151710573,95,DPM3,0.5021741081092308,0.0954490676522255,0.001023266209254088,0.001875613000572354
144,Thal PuI R,0.5455636151710573,96,ACBD7,0.6470289428984661,0.0733931586146354,0.00101377578201019,0.0018582173624103
144,Thal PuI R,0.5455636151710573,97,FAM171A2,0.6303754271312381,0.0734663009643554,0.000988667082181992,0.0018121939489531445
144,Thal PuI R,0.5455636151710573,98,FASTKD5,0.5042678990699236,0.0885050073266029,0.0009527781530114971,0.0017464107328945694
