region_id,region_name,gene_set_version,observed_score,random_mean,random_std,z_score,number_random_equal_or_greater,empirical_p,fdr_p,effect_size,n_permutations,inference_scope
27,OFCant L,broad,0.5198115466836435,0.5187600956588984,0.007369378222357161,0.14267839063480928,4480,0.4480551944805519,0.9198545261752894,0.0010514510247451314,10000,gene-set permutation significance; not a spatially independent test
87,Temporal Pole Sup L,broad,0.4933081401824229,0.4916609293520451,0.01213105893060368,0.1357845872978429,4411,0.44115588441155884,0.9198545261752894,0.0016472108303778321,10000,gene-set permutation significance; not a spatially independent test
167,LC L,broad,0.5028916291899079,0.5018440319806338,0.012315542411597604,0.08506301827905181,4608,0.46085391460853914,0.9198545261752894,0.0010475972092741648,10000,gene-set permutation significance; not a spatially independent test
47,Calcarine L,broad,0.505425367874815,0.5047084313511848,0.013877231945206353,0.05166279027841671,4828,0.48285171482851713,0.9198545261752894,0.0007169365236301406,10000,gene-set permutation significance; not a spatially independent test
26,OFCmed R,broad,0.5203555995252576,0.5198785399466753,0.00932223549795963,0.0511743753616452,4837,0.48375162483751627,0.9198545261752894,0.0004770595785822396,10000,gene-set permutation significance; not a spatially independent test
155,ACC sup L,broad,0.4868926404980335,0.4864986389130354,0.01469884144366755,0.026804941498829737,4906,0.49065093490650935,0.9198545261752894,0.0003940015849980827,10000,gene-set permutation significance; not a spatially independent test
96,Cerebellum Crus1 R,broad,0.5331709850548261,0.5331705955028534,0.014859903636975024,2.6214973003594366e-05,4972,0.49725027497250274,0.9198545261752894,3.8955197267931396e-07,10000,gene-set permutation significance; not a spatially independent test
121,Thal AV L,broad,0.5220227960566357,0.5223118192642927,0.009682626703111258,-0.029849669569945524,5157,0.5157484251574842,0.9198545261752894,-0.00028902320765700207,10000,gene-set permutation significance; not a spatially independent test
119,Vermis 9,broad,0.4925126721834575,0.49363859960436823,0.03372287294816252,-0.033387648277815866,5159,0.515948405159484,0.9198545261752894,-0.0011259274209107217,10000,gene-set permutation significance; not a spatially independent test
25,OFCmed L,broad,0.5052916582819736,0.5057126393705607,0.008814827085060152,-0.04775829230961492,5230,0.523047695230477,0.9198545261752894,-0.00042098108858701355,10000,gene-set permutation significance; not a spatially independent test
135,Thal MDm L,broad,0.4491602034046142,0.449869633847475,0.010001936837034573,-0.0709293064353274,5299,0.52994700529947,0.9198545261752894,-0.0007094304428608145,10000,gene-set permutation significance; not a spatially independent test
19,Frontal Sup Medial L,broad,0.5153995333132768,0.5159946045219899,0.006044866701361977,-0.09844240379675753,5398,0.5398460153984601,0.9198545261752894,-0.0005950712087130494,10000,gene-set permutation significance; not a spatially independent test
43,ParaHippocampal L,broad,0.5007842942885306,0.5022961722910404,0.014713619763471558,-0.10275364096762091,5428,0.5428457154284572,0.9198545261752894,-0.0015118780025098477,10000,gene-set permutation significance; not a spatially independent test
74,Paracentral Lobule R,broad,0.5227685755982862,0.5245223216950894,0.016466014685372073,-0.1065070164404268,5467,0.5467453254674532,0.9198545261752894,-0.0017537460968032326,10000,gene-set permutation significance; not a spatially independent test
30,OFCpost R,broad,0.5197932578819882,0.5208235687285662,0.00917894393625186,-0.11224720988967354,5465,0.5465453454654534,0.9198545261752894,-0.0010303108465780086,10000,gene-set permutation significance; not a spatially independent test
169,Raphe D,broad,0.4866757085585975,0.48831248973608016,0.014042127003645521,-0.11656219724104057,5475,0.5475452454754525,0.9198545261752894,-0.0016367811774826713,10000,gene-set permutation significance; not a spatially independent test
110,Cerebellum 9 R,broad,0.4876756526647731,0.4890652323544025,0.010558356833949024,-0.13160946456757608,5477,0.5477452254774523,0.9198545261752894,-0.0013895796896294388,10000,gene-set permutation significance; not a spatially independent test
7,Frontal Inf Oper L,broad,0.4820091013515451,0.48345409763753416,0.01026892593318279,-0.14071542587718075,5554,0.5554444555544445,0.9198545261752894,-0.001444996285989042,10000,gene-set permutation significance; not a spatially independent test
88,Temporal Pole Sup R,broad,0.5248109631251153,0.5269626411110163,0.015072231911857149,-0.14275775468982072,5502,0.5502449755024498,0.9198545261752894,-0.0021516779859009905,10000,gene-set permutation significance; not a spatially independent test
21,Frontal Med Orb L,broad,0.5051689057628398,0.5066765685707331,0.010113682848816904,-0.1490715924584919,5566,0.5566443355664433,0.9198545261752894,-0.001507662807893273,10000,gene-set permutation significance; not a spatially independent test
53,Occipital Sup L,broad,0.5166906879973484,0.5184876894503831,0.011248385344023464,-0.15975639152418716,5647,0.5647435256474352,0.9198545261752894,-0.0017970014530347411,10000,gene-set permutation significance; not a spatially independent test
140,Thal LGN R,broad,0.5426463132109661,0.5443510799348354,0.010519739659646537,-0.16205407919064435,5732,0.5732426757324267,0.9198545261752894,-0.001704766723869322,10000,gene-set permutation significance; not a spatially independent test
65,Parietal Inf L,broad,0.5124358399291297,0.5135286266684532,0.006139329605605745,-0.17799773094537052,5720,0.5720427957204279,0.9198545261752894,-0.001092786739323559,10000,gene-set permutation significance; not a spatially independent test
106,Cerebellum 7b R,broad,0.4959918701310775,0.49987638059556483,0.01728760757141838,-0.2246991348247406,5933,0.5933406659334066,0.9304660443046605,-0.003884510464487345,10000,gene-set permutation significance; not a spatially independent test
16,Supp Motor Area R,broad,0.504012119392847,0.50624308629632,0.00948789390824318,-0.23513826409196384,5929,0.5929407059294071,0.9304660443046605,-0.0022309669034730195,10000,gene-set permutation significance; not a spatially independent test
131,Thal IL L,broad,0.5479696702290494,0.5505585488557816,0.009940838323443883,-0.26042860194463935,6033,0.6033396660333966,0.9355154372203228,-0.002588878626732183,10000,gene-set permutation significance; not a spatially independent test
5,Frontal Mid 2 L,broad,0.5103570919720323,0.5120788262337446,0.0060289087918245585,-0.28557974936476627,6137,0.6137386261373863,0.9410658934106589,-0.0017217342617122933,10000,gene-set permutation significance; not a spatially independent test
73,Paracentral Lobule L,broad,0.5058161830124009,0.5095378145694732,0.010723185604544461,-0.3470639877290813,6342,0.6342365763423657,0.9537368843760784,-0.00372163155707228,10000,gene-set permutation significance; not a spatially independent test
52,Lingual R,broad,0.4998516623578825,0.5041611121565104,0.011993500895786484,-0.3593154189150799,6415,0.6415358464153584,0.9537368843760784,-0.004309449798627907,10000,gene-set permutation significance; not a spatially independent test
51,Lingual L,broad,0.5002711716352971,0.5047236295580864,0.01238186318868212,-0.3595951477528123,6427,0.6427357264273572,0.9537368843760784,-0.004452457922789255,10000,gene-set permutation significance; not a spatially independent test
97,Cerebellum Crus2 L,broad,0.490045929762947,0.4946330473065376,0.010298081249137057,-0.44543419619795976,6684,0.6684331566843316,0.9813167619408272,-0.004587117543590646,10000,gene-set permutation significance; not a spatially independent test
61,Postcentral L,broad,0.5089652223530561,0.5133008628129959,0.008855588782490917,-0.4895936979946692,6902,0.6902309769023097,0.9936028619360286,-0.004335640459939838,10000,gene-set permutation significance; not a spatially independent test
163,SN pr L,broad,0.5217205138112694,0.5272009292304516,0.010608418922359385,-0.5166100112836912,6933,0.6933306669333067,0.9936028619360286,-0.005480415419182205,10000,gene-set permutation significance; not a spatially independent test
14,Rolandic Oper R,broad,0.5313721259066518,0.5355114420592785,0.007447900019827798,-0.5557695647910084,7075,0.7075292470752925,0.9936028619360286,-0.0041393161526266375,10000,gene-set permutation significance; not a spatially independent test
109,Cerebellum 9 L,broad,0.4830485431199126,0.48836276037991044,0.009367720419646616,-0.5672903355284313,7155,0.7155284471552845,0.9936028619360286,-0.0053142172599978665,10000,gene-set permutation significance; not a spatially independent test
33,Insula L,broad,0.505021357055009,0.5099681073576212,0.00787449283268319,-0.6281992259972241,7366,0.7366263373662634,0.9936028619360286,-0.004946750302612268,10000,gene-set permutation significance; not a spatially independent test
9,Frontal Inf Tri L,broad,0.514906003305034,0.5201338020205498,0.007235607524220945,-0.722509989384574,7678,0.7678232176782321,0.9936028619360286,-0.005227798715515819,10000,gene-set permutation significance; not a spatially independent test
130,Thal VPL R,broad,0.5306508287258311,0.5414334449023008,0.013690061222718639,-0.7876236636966939,7893,0.7893210678932107,0.9936028619360286,-0.010782616176469695,10000,gene-set permutation significance; not a spatially independent test
17,Olfactory L,broad,0.4718758090034913,0.484039712151885,0.015062229192229193,-0.8075765541178486,7944,0.7944205579442056,0.9936028619360286,-0.012163903148393718,10000,gene-set permutation significance; not a spatially independent test
144,Thal PuI R,broad,0.5395538171419695,0.5507619189739227,0.013149733436039016,-0.8523444134035102,8049,0.8049195080491951,0.9936028619360286,-0.011208101831953199,10000,gene-set permutation significance; not a spatially independent test
78,Putamen R,broad,0.5003074909550069,0.5098710277706384,0.010796537284247244,-0.8857966738636868,8119,0.811918808119188,0.9936028619360286,-0.00956353681563149,10000,gene-set permutation significance; not a spatially independent test
1,Precentral L,broad,0.5042957816048337,0.5116138212293386,0.00795405569643217,-0.9200387706346447,8171,0.8171182881711829,0.9936028619360286,-0.007318039624504946,10000,gene-set permutation significance; not a spatially independent test
34,Insula R,broad,0.4972142986538041,0.504997795316577,0.008218234075238912,-0.9471008724640839,8285,0.8285171482851715,0.9936028619360286,-0.0077834966627728375,10000,gene-set permutation significance; not a spatially independent test
2,Precentral R,broad,0.497018847359345,0.5056817227631807,0.009076618889064336,-0.9544165630081571,8295,0.8295170482951705,0.9936028619360286,-0.008662875403835701,10000,gene-set permutation significance; not a spatially independent test
62,Postcentral R,broad,0.501021395732898,0.5097650942504406,0.009080365068984466,-0.9629236766491068,8336,0.8336166383361664,0.9936028619360286,-0.008743698517542642,10000,gene-set permutation significance; not a spatially independent test
29,OFCpost L,broad,0.4796498709893868,0.4898163016676903,0.010374615454879025,-0.9799332536727816,8364,0.8364163583641636,0.9936028619360286,-0.010166430678303529,10000,gene-set permutation significance; not a spatially independent test
98,Cerebellum Crus2 R,broad,0.5211412367810447,0.5333330784380436,0.012262519632938002,-0.9942362599160021,8378,0.8378162183781622,0.9936028619360286,-0.012191841656998825,10000,gene-set permutation significance; not a spatially independent test
6,Frontal Mid 2 R,broad,0.4996808082781447,0.5065793516457081,0.006788265505608061,-1.0162453666351496,8449,0.8449155084491551,0.9936028619360286,-0.006898543367563403,10000,gene-set permutation significance; not a spatially independent test
148,Thal PuA R,broad,0.5112707166959396,0.5250740045696497,0.013473776899417884,-1.0244557243861188,8451,0.8451154884511549,0.9936028619360286,-0.013803287873710102,10000,gene-set permutation significance; not a spatially independent test
168,LC R,broad,0.445786591960424,0.45987946102917193,0.013319905451410874,-1.058030713517956,8549,0.8549145085491451,0.9936028619360286,-0.01409286906874796,10000,gene-set permutation significance; not a spatially independent test
129,Thal VPL L,broad,0.5143902068362305,0.5269653906494379,0.011500997579294122,-1.0933993965747137,8622,0.8622137786221378,0.9936028619360286,-0.012575183813207436,10000,gene-set permutation significance; not a spatially independent test
