region_id,region_name,method,raw_scale_score,gene_standardized_score,raw_scale_label,standardized_scale_label,raw_vs_gene_standardized_pearson_r,primary_or_sensitivity
32,OFClat R,stringent,0.5310809980025556,0.15836293815424596,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
33,Insula L,stringent,0.516592324061307,0.04053703616496484,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
34,Insula R,stringent,0.5154679614578374,0.02342271266828725,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
37,Cingulate Mid L,stringent,0.5196197365805495,0.07782699788482512,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
38,Cingulate Mid R,stringent,0.5039769800577384,-0.030817080955968076,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
39,Cingulate Post L,stringent,0.4970797445478053,-0.09330684207200604,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
41,Hippocampus L,stringent,0.5079767968269158,0.016502204259601295,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
42,Hippocampus R,stringent,0.4981820731338512,-0.019768788761043044,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
43,ParaHippocampal L,stringent,0.5248540976507485,0.1691848549313666,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
44,ParaHippocampal R,stringent,0.5071804138886602,0.01282161365227286,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
45,Amygdala L,stringent,0.5221942972977809,0.13807365000478325,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
46,Amygdala R,stringent,0.4809150015093703,-0.1571566614757256,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
47,Calcarine L,stringent,0.46731987815594805,-0.26841339720139873,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
48,Calcarine R,stringent,0.4675856224638023,-0.2710238163977986,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
49,Cuneus L,stringent,0.45744589659338775,-0.3668357711678369,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
51,Lingual L,stringent,0.46206852095288753,-0.30946052990752015,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
52,Lingual R,stringent,0.4605502311987073,-0.33877711602203936,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
53,Occipital Sup L,stringent,0.4810044032389963,-0.19879290289226947,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
55,Occipital Mid L,stringent,0.4945436999852951,-0.09102339313600115,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
56,Occipital Mid R,stringent,0.5040312360826681,-0.023469266398509457,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
57,Occipital Inf L,stringent,0.4969862860116823,-0.058683159638034235,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
58,Occipital Inf R,stringent,0.5031873650450988,-0.04415397218317212,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
59,Fusiform L,stringent,0.504198886499407,-0.009155492271716647,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
60,Fusiform R,stringent,0.49421178175538893,-0.07973087673398307,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
61,Postcentral L,stringent,0.5018516506193043,-0.04290458386317622,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
62,Postcentral R,stringent,0.48348256909661724,-0.1652414459216127,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
63,Parietal Sup L,stringent,0.4896079331921829,-0.12493903609823331,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
64,Parietal Sup R,stringent,0.422930469993673,-0.6561768198851635,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
65,Parietal Inf L,stringent,0.5063495948394686,-0.006695139907405865,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
66,Parietal Inf R,stringent,0.48340467002742643,-0.1634282471313572,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
67,SupraMarginal L,stringent,0.4874148737373016,-0.16142096093402794,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
68,SupraMarginal R,stringent,0.46826719767365854,-0.2906762969389941,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
69,Angular L,stringent,0.512080627248074,0.033307505189218316,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
70,Angular R,stringent,0.4773035371099889,-0.2173133593018773,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
71,Precuneus L,stringent,0.4790320370746552,-0.22239159110515266,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
72,Precuneus R,stringent,0.48495281742534274,-0.13694710165724655,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
73,Paracentral Lobule L,stringent,0.4838755674689472,-0.18794590315584092,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
74,Paracentral Lobule R,stringent,0.500189799791479,-0.04458956279296505,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
75,Caudate L,stringent,0.42403468256110527,-0.6125066547850283,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
76,Caudate R,stringent,0.41801611642590436,-0.6483540889399645,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
77,Putamen L,stringent,0.4494733662129226,-0.4158860985104757,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
78,Putamen R,stringent,0.4858166873226811,-0.14969795035201156,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
79,Pallidum L,stringent,0.5007762046882045,-0.030730468968793924,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
80,Pallidum R,stringent,0.5213915463680369,0.15068913992282504,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
83,Heschl L,stringent,0.5230523493214848,0.12123146036576304,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
84,Heschl R,stringent,0.5198797029328239,0.12357982679244009,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
85,Temporal Sup L,stringent,0.5084625212991627,-0.012009760849970788,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
86,Temporal Sup R,stringent,0.5027175608468436,-0.04030607469635946,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
87,Temporal Pole Sup L,stringent,0.49568686956309993,-0.11858539991316576,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
88,Temporal Pole Sup R,stringent,0.5287281131039654,0.1604208023225077,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
89,Temporal Mid L,stringent,0.501549484437007,-0.0416036396421726,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
90,Temporal Mid R,stringent,0.5152055221665219,0.058555016885449944,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
91,Temporal Pole Mid L,stringent,0.5254015904869334,0.14946142039404592,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
93,Temporal Inf L,stringent,0.504282829401801,-0.02987093286495585,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
94,Temporal Inf R,stringent,0.5229318451612299,0.12212997684459787,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
95,Cerebellum Crus1 L,stringent,0.494223228272953,-0.08933086419560386,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
96,Cerebellum Crus1 R,stringent,0.5010434569901221,-0.05194309800961866,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
97,Cerebellum Crus2 L,stringent,0.47115394431180907,-0.25666305460264915,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
98,Cerebellum Crus2 R,stringent,0.49810562882265935,-0.06020555426219286,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
101,Cerebellum 4 5 L,stringent,0.5345505872955645,0.19430204853841096,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
102,Cerebellum 4 5 R,stringent,0.5538036595318659,0.3576326284787891,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
103,Cerebellum 6 L,stringent,0.5105799023113541,0.03821522308233436,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
104,Cerebellum 6 R,stringent,0.48708910890683027,-0.1604116891040404,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
105,Cerebellum 7b L,stringent,0.4582109130637338,-0.34258310227749006,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
106,Cerebellum 7b R,stringent,0.43965821601362476,-0.4908960300511078,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
107,Cerebellum 8 L,stringent,0.47122526896372663,-0.269615722097062,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
108,Cerebellum 8 R,stringent,0.4854037085360568,-0.17038266773254496,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
109,Cerebellum 9 L,stringent,0.478813887575725,-0.19896401302439223,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
110,Cerebellum 9 R,stringent,0.45084508401898876,-0.4023924339063111,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
111,Cerebellum 10 L,stringent,0.5413487633918714,0.20226652334767453,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
118,Vermis 8,stringent,0.5868566681472899,0.5593285987126508,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
119,Vermis 9,stringent,0.5411642507824866,0.19763174089225505,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
121,Thal AV L,stringent,0.5230470932562943,0.07794589112050605,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
122,Thal AV R,stringent,0.5273923416270613,0.11007279765843477,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
125,Thal VA L,stringent,0.5488358448705258,0.30773490221863387,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
127,Thal VL L,stringent,0.527745707814233,0.12231687689274529,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
128,Thal VL R,stringent,0.5422980259981841,0.27206632160615674,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
129,Thal VPL L,stringent,0.526427539384017,0.10854953427738016,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
130,Thal VPL R,stringent,0.5379277802643792,0.16972275608915963,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
131,Thal IL L,stringent,0.5389113840770459,0.23536938295501167,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
135,Thal MDm L,stringent,0.47215150816843776,-0.30123084819439433,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
136,Thal MDm R,stringent,0.5406140576903392,0.2543479539779689,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
137,Thal MDl L,stringent,0.519156996414769,0.0225645366913274,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
139,Thal LGN L,stringent,0.5375261381922602,0.1803176802885673,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
140,Thal LGN R,stringent,0.5626922755937647,0.42630623227223957,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
141,Thal MGN L,stringent,0.5764023667200997,0.491381950014395,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
143,Thal PuI L,stringent,0.5656080088264694,0.3983113268447445,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
144,Thal PuI R,stringent,0.5557093813071374,0.3010760785121724,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
145,Thal PuM L,stringent,0.5542556513344211,0.3134767718834534,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
146,Thal PuM R,stringent,0.5498453396594511,0.30468330330270965,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
147,Thal PuA L,stringent,0.5606488250029142,0.39597512599026835,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
148,Thal PuA R,stringent,0.541371947453908,0.26354466840957147,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
153,ACC pre L,stringent,0.5071831296539171,-0.04536957563914754,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
154,ACC pre R,stringent,0.5332571165323438,0.14970468749686722,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
155,ACC sup L,stringent,0.5142145222359013,0.05813221131675034,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
156,ACC sup R,stringent,0.5147375341298693,0.019318932829772734,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
157,N Acc L,stringent,0.4981384763960006,-0.04671628712924621,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
158,N Acc R,stringent,0.46765980636553284,-0.25522228433302274,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
161,SN pc L,stringent,0.5493771890664433,0.30589789365483044,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
163,SN pr L,stringent,0.5357137751431874,0.20159684895185637,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
164,SN pr R,stringent,0.5447803686733518,0.259167608404947,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
165,Red N L,stringent,0.5318300123352301,0.15438524314039573,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
166,Red N R,stringent,0.5578878417006754,0.37022267132853426,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
167,LC L,stringent,0.5174491766039399,0.056951899002073286,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
168,LC R,stringent,0.46037868069869275,-0.38373648835090796,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
169,Raphe D,stringent,0.5054766700495343,-0.03891903161818337,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
170,Raphe M,stringent,0.49623461051796447,-0.08416461895620901,raw_scale_analysis,gene_standardized_analysis,0.9951146444387624,primary raw-scale plus standardized sensitivity
1,Precentral L,weighted,0.510264498240624,0.019055788119594633,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
2,Precentral R,weighted,0.4979046609127798,-0.08000599076680993,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
3,Frontal Sup 2 L,weighted,0.5082875544897364,-0.0049125232744328265,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
4,Frontal Sup 2 R,weighted,0.5217156864461605,0.10445218526420508,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
5,Frontal Mid 2 L,weighted,0.5143074834781964,0.04337156903956455,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
6,Frontal Mid 2 R,weighted,0.4998994282871415,-0.06386439673109695,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
7,Frontal Inf Oper L,weighted,0.49124835878278744,-0.11993971126938244,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
8,Frontal Inf Oper R,weighted,0.48153527483049635,-0.21556448007250273,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
9,Frontal Inf Tri L,weighted,0.523117004392592,0.11215987358480028,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
10,Frontal Inf Tri R,weighted,0.5086275828422177,-0.00045877748200494984,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
11,Frontal Inf Orb 2 L,weighted,0.5280134148034401,0.14835325123954732,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
12,Frontal Inf Orb 2 R,weighted,0.5062063571320384,-0.02480208981753292,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
13,Rolandic Oper L,weighted,0.5176292080386723,0.06778211077955318,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
14,Rolandic Oper R,weighted,0.5274127358957064,0.14482643822241265,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
15,Supp Motor Area L,weighted,0.49156522283785475,-0.12624873297681924,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
16,Supp Motor Area R,weighted,0.5025613499510216,-0.04098782460650692,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
17,Olfactory L,weighted,0.4821965563935364,-0.18498952199055788,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
18,Olfactory R,weighted,0.4564085952022688,-0.37098003164596666,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
19,Frontal Sup Medial L,weighted,0.5235653998431317,0.11189620859506282,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
20,Frontal Sup Medial R,weighted,0.5459859669041388,0.27840844756068517,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
21,Frontal Med Orb L,weighted,0.5200376294530821,0.07356971857088082,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
22,Frontal Med Orb R,weighted,0.5428632873303476,0.252657228758442,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
23,Rectus L,weighted,0.5177959071206879,0.06943698384795989,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
24,Rectus R,weighted,0.5381080096216359,0.21836166294591164,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
25,OFCmed L,weighted,0.5090324422465626,-0.007980561631849114,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
26,OFCmed R,weighted,0.5303686770014988,0.15385174883526284,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
27,OFCant L,weighted,0.5242766472659193,0.12452759353762928,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
28,OFCant R,weighted,0.551196725191175,0.3237705806493601,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
29,OFCpost L,weighted,0.4932122637457843,-0.1320020609534692,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
30,OFCpost R,weighted,0.5217597883293427,0.11580927422943857,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
31,OFClat L,weighted,0.48632230344910027,-0.15996390205797148,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
32,OFClat R,weighted,0.5245729715847602,0.11447935900082626,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
33,Insula L,weighted,0.5109023629632566,0.014891799273692953,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
34,Insula R,weighted,0.503614872976474,-0.04372261066146974,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
37,Cingulate Mid L,weighted,0.5144311652212007,0.04847796174690256,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
38,Cingulate Mid R,weighted,0.5023367586975508,-0.03901127679889383,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
39,Cingulate Post L,weighted,0.49876830549245343,-0.08248717903450242,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
41,Hippocampus L,weighted,0.5146276024294286,0.07010472812400098,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
42,Hippocampus R,weighted,0.5039530351736257,0.01691234448647338,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
43,ParaHippocampal L,weighted,0.5036211474289123,0.004571367148474217,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
44,ParaHippocampal R,weighted,0.5179210242342579,0.09614712910050492,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
45,Amygdala L,weighted,0.526754198798641,0.15198428638449885,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
46,Amygdala R,weighted,0.48409738928894036,-0.16376650983554544,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
47,Calcarine L,weighted,0.48501752311188534,-0.13684637985687553,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
48,Calcarine R,weighted,0.4802345907575455,-0.18175595621825172,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
49,Cuneus L,weighted,0.48055117513176515,-0.18548467930063095,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
51,Lingual L,weighted,0.4777776879790196,-0.18961748089600805,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
52,Lingual R,weighted,0.47806527783194436,-0.2009951769614404,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
53,Occipital Sup L,weighted,0.5043159089651654,-0.011425963681449176,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
55,Occipital Mid L,weighted,0.5035786884490719,-0.0197926788516329,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
56,Occipital Mid R,weighted,0.520327036503315,0.10655437330479661,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
57,Occipital Inf L,weighted,0.504607587228048,-0.005753978538250042,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
58,Occipital Inf R,weighted,0.5111437051947447,0.029664890300204926,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
59,Fusiform L,weighted,0.5006485200448341,-0.034448025214112256,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
60,Fusiform R,weighted,0.49188960697341905,-0.09526117131676964,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
61,Postcentral L,weighted,0.5066625940241201,0.0004146067462598925,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
62,Postcentral R,weighted,0.4936612595516457,-0.08187447760548704,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
63,Parietal Sup L,weighted,0.5026394098130921,-0.029641985188349877,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
64,Parietal Sup R,weighted,0.4392928393734095,-0.5306102272181563,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
65,Parietal Inf L,weighted,0.5114722441940167,0.0363520310004885,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
66,Parietal Inf R,weighted,0.49365078935393825,-0.10158039404569962,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
67,SupraMarginal L,weighted,0.4861117183423972,-0.167331136390775,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
68,SupraMarginal R,weighted,0.46466788381953067,-0.3131007742197622,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
69,Angular L,weighted,0.5132726506274339,0.04378795227163015,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
70,Angular R,weighted,0.4860002672794375,-0.15686395237359435,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
71,Precuneus L,weighted,0.48997341096950314,-0.13580459435221562,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
