region_id,region_name,gene_set_version,observed_score,random_mean,random_std,z_score,number_random_equal_or_greater,empirical_p,fdr_p,effect_size,n_permutations,inference_scope
28,OFCant R,weighted,0.551196725191175,0.5096472720146179,0.013593192855436568,3.0566367753650683,12,0.0012998700129987,0.1793820617938206,0.041549453176557116,10000,gene-set permutation significance; not a spatially independent test
20,Frontal Sup Medial R,weighted,0.5459859669041388,0.5126754107892513,0.012647881868007466,2.633686530481111,38,0.0038996100389961006,0.26907309269073093,0.033310556114887535,10000,gene-set permutation significance; not a spatially independent test
141,Thal MGN L,weighted,0.5657313411498393,0.5289732771009207,0.015419686674904872,2.383839881049032,89,0.008999100089991,0.32426757324267574,0.03675806404891857,10000,gene-set permutation significance; not a spatially independent test
146,Thal PuM R,weighted,0.5342954222319437,0.5033886283248663,0.013096789509591124,2.3598755927506923,93,0.0093990600939906,0.32426757324267574,0.0309067939070774,10000,gene-set permutation significance; not a spatially independent test
4,Frontal Sup 2 R,weighted,0.5217156864461605,0.5063300900399685,0.00735033941918744,2.093181760563216,183,0.0183981601839816,0.5077892210778922,0.01538559640619197,10000,gene-set permutation significance; not a spatially independent test
128,Thal VL R,weighted,0.5335561285468248,0.5159118921548128,0.009689185842483817,1.8210236317945234,346,0.03469653034696531,0.6684664866846648,0.017644236392011958,10000,gene-set permutation significance; not a spatially independent test
94,Temporal Inf R,weighted,0.5112457163612667,0.4976577215492725,0.007793739010506332,1.7434500685328211,403,0.0403959604039596,0.6684664866846648,0.013587994811994186,10000,gene-set permutation significance; not a spatially independent test
41,Hippocampus L,weighted,0.5146276024294286,0.4948318246513605,0.011368738189441526,1.741246693186499,388,0.038896110388961104,0.6684664866846648,0.019795777778068124,10000,gene-set permutation significance; not a spatially independent test
37,Cingulate Mid L,weighted,0.5144311652212007,0.5019456250101327,0.007216250256727365,1.7301977851209203,435,0.0435956404359564,0.6684664866846648,0.012485540211067958,10000,gene-set permutation significance; not a spatially independent test
111,Cerebellum 10 L,weighted,0.5403654845621307,0.5131725365072489,0.017259903988251595,1.5754982225504504,563,0.056394360563943605,0.7155570157269987,0.027192948054881816,10000,gene-set permutation significance; not a spatially independent test
45,Amygdala L,weighted,0.526754198798641,0.5088269071698189,0.011650800353313732,1.5387176061019034,617,0.06179382061793821,0.7155570157269987,0.017927291628822117,10000,gene-set permutation significance; not a spatially independent test
3,Frontal Sup 2 L,weighted,0.5082875544897364,0.4981684218764305,0.006906075297130458,1.465250837550306,712,0.07129287071292871,0.7155570157269987,0.010119132613305881,10000,gene-set permutation significance; not a spatially independent test
67,SupraMarginal L,weighted,0.4861117183423972,0.47513931013047694,0.008010743055396513,1.36971166545263,846,0.0846915308469153,0.7155570157269987,0.010972408211920248,10000,gene-set permutation significance; not a spatially independent test
11,Frontal Inf Orb 2 L,weighted,0.5280134148034401,0.5174531154066324,0.007814213385313264,1.3514219379593178,874,0.08749125087491251,0.7155570157269987,0.010560299396807693,10000,gene-set permutation significance; not a spatially independent test
23,Rectus L,weighted,0.5177959071206879,0.5020172131419182,0.011696797612360636,1.3489755488370208,903,0.0903909609039096,0.7155570157269987,0.015778693978769742,10000,gene-set permutation significance; not a spatially independent test
145,Thal PuM L,weighted,0.540701886255344,0.5262412630677223,0.010765779147410318,1.3432026599858418,875,0.08759124087591241,0.7155570157269987,0.014460623187621646,10000,gene-set permutation significance; not a spatially independent test
139,Thal LGN L,weighted,0.5388801033099483,0.5219158784210682,0.012708712861548479,1.3348499626745887,917,0.0917908209179082,0.7155570157269987,0.016964224888880053,10000,gene-set permutation significance; not a spatially independent test
118,Vermis 8,weighted,0.5671194217937651,0.5124067297518253,0.04192656402318596,1.3049648430928629,966,0.09669033096690331,0.7155570157269987,0.05471269204193974,10000,gene-set permutation significance; not a spatially independent test
38,Cingulate Mid R,weighted,0.5023367586975508,0.49277052075266836,0.0073988080912189245,1.2929431101525473,1007,0.10078992100789921,0.7155570157269987,0.009566237944882428,10000,gene-set permutation significance; not a spatially independent test
136,Thal MDm R,weighted,0.5197772706245656,0.5038325209975243,0.012899083754954585,1.2361149000925629,1057,0.10578942105789421,0.7155570157269987,0.015944749627041288,10000,gene-set permutation significance; not a spatially independent test
46,Amygdala R,weighted,0.4840973892889403,0.4614135538458824,0.01891620307592591,1.1991748741546844,1088,0.10888911108889111,0.7155570157269987,0.02268383544305791,10000,gene-set permutation significance; not a spatially independent test
137,Thal MDl L,weighted,0.5046708617422002,0.48330542521774766,0.018104921570355068,1.1800899794802888,1172,0.11728827117288271,0.7181031896810319,0.021365436524452552,10000,gene-set permutation significance; not a spatially independent test
22,Frontal Med Orb R,weighted,0.5428632873303476,0.5262649829626084,0.014259267672256718,1.1640362429014095,1208,0.12088791120887911,0.7181031896810319,0.016598304367739236,10000,gene-set permutation significance; not a spatially independent test
102,Cerebellum 4 5 R,weighted,0.546460569928335,0.5241018787264824,0.01948103586073151,1.1477157252670376,1248,0.12488751124887511,0.7181031896810319,0.022358691201852632,10000,gene-set permutation significance; not a spatially independent test
101,Cerebellum 4 5 L,weighted,0.5352320185483722,0.5247476480066776,0.00937308916175273,1.1185608459243614,1346,0.1346865313468653,0.7187547911875478,0.010484370541694599,10000,gene-set permutation significance; not a spatially independent test
86,Temporal Sup R,weighted,0.5022632654960368,0.4944810610830784,0.00717685786534726,1.0843470163362237,1399,0.13998600139986,0.7187547911875478,0.00778220441295846,10000,gene-set permutation significance; not a spatially independent test
161,SN pc L,weighted,0.5280617165386614,0.508021164420247,0.01939964504064136,1.0330370517826666,1490,0.14908509149085092,0.7187547911875478,0.02004055211841438,10000,gene-set permutation significance; not a spatially independent test
24,Rectus R,weighted,0.5381080096216359,0.526863362929225,0.010938850274371175,1.027955078492678,1542,0.15428457154284572,0.7187547911875478,0.011244646692410876,10000,gene-set permutation significance; not a spatially independent test
13,Rolandic Oper L,weighted,0.5176292080386723,0.5103873389571905,0.007169765816296651,1.0100565718647734,1520,0.15208479152084792,0.7187547911875478,0.007241869081481833,10000,gene-set permutation significance; not a spatially independent test
153,ACC pre L,weighted,0.4883710567005035,0.4679918984055519,0.020958253237281194,0.972369121807372,1673,0.1673832616738326,0.7187547911875478,0.020379158294951627,10000,gene-set permutation significance; not a spatially independent test
56,Occipital Mid R,weighted,0.520327036503315,0.508012740662694,0.012737450328103214,0.9667787134330533,1712,0.17128287171282872,0.7187547911875478,0.012314295840621048,10000,gene-set permutation significance; not a spatially independent test
15,Supp Motor Area L,weighted,0.4915652228378547,0.48003965529799464,0.011937934677486111,0.9654574138017575,1705,0.1705829417058294,0.7187547911875478,0.01152556753986006,10000,gene-set permutation significance; not a spatially independent test
19,Frontal Sup Medial L,weighted,0.5235653998431317,0.5163466999173164,0.007731861292074462,0.9336302932923506,1769,0.17698230176982302,0.7187547911875478,0.007218699925815253,10000,gene-set permutation significance; not a spatially independent test
69,Angular L,weighted,0.5132726506274339,0.5044034507453442,0.009619359879292546,0.9220156011817656,1799,0.17998200179982002,0.7187547911875478,0.008869199882089673,10000,gene-set permutation significance; not a spatially independent test
154,ACC pre R,weighted,0.5374317381080879,0.5258249319106341,0.013532698636222128,0.8576860025824109,1964,0.1964803519648035,0.7187547911875478,0.0116068061974538,10000,gene-set permutation significance; not a spatially independent test
135,Thal MDm L,weighted,0.4599017176047808,0.44917044540047646,0.012515552038803486,0.8574349873687472,1954,0.1954804519548045,0.7187547911875478,0.010731272204304365,10000,gene-set permutation significance; not a spatially independent test
26,OFCmed R,weighted,0.5303686770014988,0.5205032061457634,0.012035727017485813,0.819682171372166,2067,0.20677932206779323,0.7187547911875478,0.009865470855735414,10000,gene-set permutation significance; not a spatially independent test
143,Thal PuI L,weighted,0.5663553482550286,0.551643121600151,0.01810383203831109,0.8126581501498562,2110,0.21107889211078892,0.7187547911875478,0.014712226654877592,10000,gene-set permutation significance; not a spatially independent test
21,Frontal Med Orb L,weighted,0.5200376294530821,0.5093889427989722,0.01313728229442512,0.8105699805681063,2078,0.20787921207879212,0.7187547911875478,0.010648686654109896,10000,gene-set permutation significance; not a spatially independent test
119,Vermis 9,weighted,0.5235319063820785,0.48989661056101325,0.042348917718165784,0.7942421585578607,2168,0.21687831216878312,0.7187547911875478,0.033635295821065225,10000,gene-set permutation significance; not a spatially independent test
42,Hippocampus R,weighted,0.5039530351736257,0.4946264185011387,0.011907503798519823,0.7832554018287461,2193,0.21937806219378062,0.7187547911875478,0.009326616672486965,10000,gene-set permutation significance; not a spatially independent test
59,Fusiform L,weighted,0.5006485200448341,0.4944253300309181,0.008084425776316278,0.7697751437272279,2213,0.22137786221377861,0.7187547911875478,0.006223190013915969,10000,gene-set permutation significance; not a spatially independent test
83,Heschl L,weighted,0.526301305460568,0.5160818709999323,0.01358169500226923,0.7524417577429183,2251,0.22517748225177484,0.7187547911875478,0.010219434460635668,10000,gene-set permutation significance; not a spatially independent test
89,Temporal Mid L,weighted,0.4960530257927792,0.492195629966259,0.005316755592463355,0.7255168606938017,2338,0.2338766123387661,0.7187547911875478,0.003857395826520227,10000,gene-set permutation significance; not a spatially independent test
140,Thal LGN R,weighted,0.5515590325476931,0.5419353731274604,0.013376467471980324,0.7194470020124043,2343,0.2343765623437656,0.7187547911875478,0.009623659420232689,10000,gene-set permutation significance; not a spatially independent test
166,Red N R,weighted,0.5382425356206847,0.5270505464971066,0.015797102304741323,0.7084836767955194,2411,0.24117588241175883,0.7235276472352765,0.011191989123578105,10000,gene-set permutation significance; not a spatially independent test
167,LC L,weighted,0.5094925738833807,0.49896808637678625,0.015653144292042856,0.6723561292375257,2500,0.25007499250074994,0.7342627439383721,0.010524487506594404,10000,gene-set permutation significance; not a spatially independent test
93,Temporal Inf L,weighted,0.5011692830585954,0.49612639299631117,0.008095189536729738,0.6229489796876901,2696,0.2696730326967303,0.7592000799920008,0.005042890062284255,10000,gene-set permutation significance; not a spatially independent test
7,Frontal Inf Oper L,weighted,0.4912483587827874,0.48350081551969054,0.012831059358622644,0.6038116609514702,2750,0.27507249275072493,0.7592000799920008,0.0077475432630968455,10000,gene-set permutation significance; not a spatially independent test
164,SN pr R,weighted,0.5132594991311997,0.5037138175815344,0.015850348682168766,0.6022379533141711,2749,0.274972502749725,0.7592000799920008,0.009545681549665286,10000,gene-set permutation significance; not a spatially independent test
27,OFCant L,weighted,0.5242766472659193,0.519519382622838,0.009408818441699671,0.5056176471635534,3066,0.3066693330666933,0.8298111365334054,0.004757264643081238,10000,gene-set permutation significance; not a spatially independent test
