gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
PRSS8,ENSG00000052344,0.3005897104740143,0.3005897104740143,0.3005897104740143,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GABPA,ENSG00000154727,0.2909923493862152,0.2909923493862152,0.2909923493862152,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EGFR,ENSG00000146648,0.28820306062698364,0.28820306062698364,0.28820306062698364,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SLC26A1,ENSG00000145217,0.28338339924812317,0.28338339924812317,0.28338339924812317,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
REXO1,ENSG00000079313,0.28172942996025085,0.28172942996025085,0.28172942996025085,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NDUFAF6,ENSG00000156170,0.2647017538547516,0.2647017538547516,0.2647017538547516,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KANSL1,ENSG00000120071,0.23805131018161774,0.23805131018161774,0.23805131018161774,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
APOE,ENSG00000130203,0.2361772060394287,0.2361772060394287,0.14805504120886326,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RABEP1,ENSG00000029725,0.210117369890213,0.210117369890213,0.210117369890213,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMEM121,ENSG00000184986,0.20911933481693268,0.20911933481693268,0.17072730511426926,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
APOC1,ENSG00000130208,0.196847602725029,0.196847602725029,0.18206018209457397,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARHGAP45,ENSG00000180448,0.19662320613861084,0.19662320613861084,0.11148401846488316,3,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADAMTS1,ENSG00000154734,0.19062261283397675,0.19062261283397675,0.19062261283397675,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BCL3,ENSG00000069399,0.1736765205860138,0.1736765205860138,0.1736765205860138,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
