gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
CAMTA1,ENSG00000171735,0.8074818849563599,0.8074818849563599,0.8074818849563599,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
CCDC188,ENSG00000234409,0.8060202598571777,0.8060202598571777,0.8060202598571777,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
KCNK5,ENSG00000164626,0.7955624461174011,0.7955624461174011,0.7955624461174011,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
MYO3B,ENSG00000071909,0.7869526743888855,0.7869526743888855,0.7869526743888855,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ABHD17C,ENSG00000136379,0.7866833806037903,0.7866833806037903,0.7866833806037903,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
TGFBR2,ENSG00000163513,0.7852293848991394,0.7852293848991394,0.7852293848991394,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ZMYND8,ENSG00000101040,0.7804837822914124,0.7804837822914124,0.7804837822914124,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
MPPED2,ENSG00000066382,0.7731314301490784,0.7731314301490784,0.7731314301490784,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
PTK2B,ENSG00000120899,0.7675957083702087,0.7675957083702087,0.7675957083702087,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
PHACTR1,ENSG00000112137,0.7601783871650696,0.7601783871650696,0.7601783871650696,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
PDZRN4,ENSG00000165966,0.7593377828598022,0.7593377828598022,0.7593377828598022,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
MRC2,ENSG00000011028,0.7575476169586182,0.7575476169586182,0.7575476169586182,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
SLC24A3,ENSG00000185052,0.7432987689971924,0.7432987689971924,0.7432987689971924,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
HMGXB3,ENSG00000113716,0.7415401935577393,0.7415401935577393,0.7415401935577393,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ANKDD1B,ENSG00000189045,0.7403745055198669,0.7403745055198669,0.7403745055198669,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
HPSE2,ENSG00000172987,0.7308511734008789,0.7308511734008789,0.7308511734008789,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
RAB3IL1,ENSG00000167994,0.7263284921646118,0.7263284921646118,0.7263284921646118,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
LRCH1,ENSG00000136141,0.7249493598937988,0.7249493598937988,0.7249493598937988,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
THADA,ENSG00000115970,0.7209348678588867,0.7209348678588867,0.7209348678588867,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ZNF475,ENSG00000250803,0.7190713882446289,0.7190713882446289,0.7190713882446289,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
