gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
PPA2,ENSG00000138777,0.19048745930194855,0.19048745930194855,0.19048745930194855,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MADD,ENSG00000110514,0.18505044281482697,0.18505044281482697,0.18505044281482697,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PITPNM2,ENSG00000090975,0.18441736698150635,0.18441736698150635,0.18441736698150635,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PTRHD1,ENSG00000184924,0.18359549343585968,0.18359549343585968,0.18359549343585968,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HDGFL2,ENSG00000167674,0.1802602857351303,0.1802602857351303,0.1802602857351303,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CEACAM19,ENSG00000186567,0.1747865080833435,0.1747865080833435,0.1747865080833435,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IFITM2,ENSG00000185201,0.1707964986562729,0.1707964986562729,0.1707964986562729,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FLVCR2,ENSG00000119686,0.17078055441379547,0.17078055441379547,0.17078055441379547,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
APLF,ENSG00000169621,0.16956210136413574,0.16956210136413574,0.16956210136413574,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SP140L,ENSG00000185404,0.16869576275348663,0.16869576275348663,0.16869576275348663,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TUBD1,ENSG00000108423,0.16649001836776733,0.16649001836776733,0.16649001836776733,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TET2,ENSG00000168769,0.1603076159954071,0.1603076159954071,0.1603076159954071,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CISD2,ENSG00000145354,0.15930421650409698,0.15930421650409698,0.15930421650409698,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PLEKHG6,ENSG00000008323,0.15746212005615234,0.15746212005615234,0.15746212005615234,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IKZF3,ENSG00000161405,0.15597008168697357,0.15597008168697357,0.15597008168697357,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FBXO48,ENSG00000204923,0.15360906720161438,0.15360906720161438,0.15360906720161438,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KEAP1,ENSG00000079999,0.1531086564064026,0.1531086564064026,0.1531086564064026,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
UBXN6,ENSG00000167671,0.15300720930099487,0.15300720930099487,0.15300720930099487,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NPEPPS,ENSG00000141279,0.15266521275043488,0.15266521275043488,0.15266521275043488,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BANF1,ENSG00000175334,0.15217560529708862,0.15217560529708862,0.15217560529708862,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NXPE3,ENSG00000144815,0.15202848613262177,0.15202848613262177,0.15202848613262177,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RHOH,ENSG00000168421,0.1507129669189453,0.1507129669189453,0.1507129669189453,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KCNH8,ENSG00000183960,0.1486312448978424,0.1486312448978424,0.1486312448978424,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GGNBP2,ENSG00000278311,0.14810505509376526,0.14810505509376526,0.14810505509376526,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RTP2,ENSG00000198471,0.14698611199855804,0.14698611199855804,0.14698611199855804,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SART1,ENSG00000175467,0.13936343789100647,0.13936343789100647,0.13936343789100647,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SP110,ENSG00000135899,0.1367233842611313,0.1367233842611313,0.1367233842611313,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NCOA5,ENSG00000124160,0.1325826346874237,0.1325826346874237,0.1325826346874237,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TBX21,ENSG00000073861,0.13220924139022827,0.13220924139022827,0.13220924139022827,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RASA2,ENSG00000155903,0.13010618090629578,0.13010618090629578,0.13010618090629578,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRM2,ENSG00000122304,0.12806196510791779,0.12806196510791779,0.12806196510791779,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EIF1AD,ENSG00000175376,0.12773488461971283,0.12773488461971283,0.12773488461971283,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IL6ST,ENSG00000134352,0.12700678408145905,0.12700678408145905,0.12700678408145905,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
YPEL3,ENSG00000090238,0.12327953428030014,0.12327953428030014,0.12327953428030014,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EOMES,ENSG00000163508,0.12043970078229904,0.12043970078229904,0.12043970078229904,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRRC34,ENSG00000171757,0.11961869150400162,0.11961869150400162,0.11961869150400162,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMA16,ENSG00000198498,0.11319290101528168,0.11319290101528168,0.11319290101528168,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TBKBP1,ENSG00000198933,0.11180629581212997,0.11180629581212997,0.11180629581212997,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ACP2,ENSG00000134575,0.11128098517656326,0.11128098517656326,0.11128098517656326,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NR1H3,ENSG00000025434,0.11120467633008957,0.11120467633008957,0.11120467633008957,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MYBPC3,ENSG00000134571,0.11077781021595001,0.11077781021595001,0.11077781021595001,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRXL2B,ENSG00000157870,0.10994135588407516,0.10994135588407516,0.10994135588407516,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TTC33,ENSG00000113638,0.10958109050989151,0.10958109050989151,0.10958109050989151,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TEC,ENSG00000135605,0.10923197865486145,0.10923197865486145,0.10923197865486145,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRRC31,ENSG00000114248,0.10875579714775085,0.10875579714775085,0.10875579714775085,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DHX40,ENSG00000108406,0.10839461535215378,0.10839461535215378,0.10839461535215378,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
C4orf36,ENSG00000163633,0.10799989849328995,0.10799989849328995,0.10799989849328995,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
UBE2D3,ENSG00000109332,0.10779381543397903,0.10779381543397903,0.10779381543397903,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PPIF,ENSG00000108179,0.10662641376256943,0.10662641376256943,0.10662641376256943,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SANBR,ENSG00000162929,0.10295839607715607,0.10295839607715607,0.10295839607715607,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PFDN4,ENSG00000101132,0.09862340986728668,0.09862340986728668,0.09862340986728668,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMA7B,ENSG00000225528,0.09797672182321548,0.09797672182321548,0.09797672182321548,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZPLD1,ENSG00000170044,0.09437286853790283,0.09437286853790283,0.09437286853790283,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GNPDA1,ENSG00000113552,0.09262792766094208,0.09262792766094208,0.09262792766094208,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TKTL2,ENSG00000151005,0.0899679884314537,0.0899679884314537,0.0899679884314537,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PLCB3,ENSG00000149782,0.08947509527206421,0.08947509527206421,0.08947509527206421,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPON1,ENSG00000262655,0.08874586224555969,0.08874586224555969,0.08874586224555969,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RNFT1,ENSG00000189050,0.08753197640180588,0.08753197640180588,0.08753197640180588,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MPHOSPH9,ENSG00000051825,0.08751504868268967,0.08751504868268967,0.08751504868268967,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCN1,ENSG00000142871,0.08633538335561752,0.08633538335561752,0.08633538335561752,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZNF777,ENSG00000196453,0.08633020520210266,0.08633020520210266,0.08633020520210266,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EXOC6,ENSG00000138190,0.08562104403972626,0.08562104403972626,0.08562104403972626,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPATA32,ENSG00000184361,0.08518878370523453,0.08518878370523453,0.08518878370523453,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARL6IP4,ENSG00000182196,0.08504634350538254,0.08504634350538254,0.08504634350538254,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FLI1,ENSG00000151702,0.08299187570810318,0.08299187570810318,0.08299187570810318,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BRDT,ENSG00000137948,0.08260057866573334,0.08260057866573334,0.08260057866573334,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PXYLP1,ENSG00000155893,0.08188848942518234,0.08188848942518234,0.08188848942518234,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CEP97,ENSG00000182504,0.0812988355755806,0.0812988355755806,0.0812988355755806,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZHX3,ENSG00000174306,0.07995715737342834,0.07995715737342834,0.07995715737342834,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRIM13,ENSG00000204977,0.07922843098640442,0.07922843098640442,0.07922843098640442,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IFITM1,ENSG00000185885,0.07813581824302673,0.07813581824302673,0.07813581824302673,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZCWPW2,ENSG00000206559,0.07808379083871841,0.07808379083871841,0.07808379083871841,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SMC4,ENSG00000113810,0.07801256328821182,0.07801256328821182,0.07801256328821182,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
C1orf167,ENSG00000215910,0.0780034214258194,0.0780034214258194,0.0780034214258194,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZEB1,ENSG00000148516,0.07613777369260788,0.07613777369260788,0.07613777369260788,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPR141,ENSG00000187037,0.07594602555036545,0.07594602555036545,0.07594602555036545,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCNP,ENSG00000081154,0.07474644482135773,0.07474644482135773,0.07474644482135773,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
AZI2,ENSG00000163512,0.07455253601074219,0.07455253601074219,0.07455253601074219,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RTKN2,ENSG00000182010,0.0742509514093399,0.0742509514093399,0.0742509514093399,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SBNO1,ENSG00000139697,0.0733596682548523,0.0733596682548523,0.0733596682548523,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NRBF2,ENSG00000148572,0.07300524413585663,0.07300524413585663,0.07300524413585663,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TEAD2,ENSG00000074219,0.07282128930091858,0.07282128930091858,0.07282128930091858,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CLEC2B,ENSG00000110852,0.07204023003578186,0.07204023003578186,0.07204023003578186,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SOCS1,ENSG00000185338,0.07196421921253204,0.07196421921253204,0.07196421921253204,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RBM43,ENSG00000184898,0.07116516679525375,0.07116516679525375,0.07116516679525375,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRKAA1,ENSG00000132356,0.06972166895866394,0.06972166895866394,0.06972166895866394,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LMF1,ENSG00000103227,0.06912598758935928,0.06912598758935928,0.06912598758935928,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZBTB11,ENSG00000066422,0.0690862312912941,0.0690862312912941,0.0690862312912941,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RAD51B,ENSG00000182185,0.0686967521905899,0.0686967521905899,0.0686967521905899,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IFT80,ENSG00000068885,0.06762199848890305,0.06762199848890305,0.06762199848890305,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CDK2AP1,ENSG00000111328,0.06696166098117828,0.06696166098117828,0.06696166098117828,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZC2HC1A,ENSG00000104427,0.06670103222131729,0.06670103222131729,0.06670103222131729,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RGS13,ENSG00000127074,0.06663670390844345,0.06663670390844345,0.06663670390844345,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MAML2,ENSG00000184384,0.06576615571975708,0.06576615571975708,0.06576615571975708,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LDLR,ENSG00000130164,0.06484109163284302,0.06484109163284302,0.06484109163284302,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SCHIP1,ENSG00000151967,0.06475505232810974,0.06475505232810974,0.06475505232810974,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LIME1,ENSG00000203896,0.06458450108766556,0.06458450108766556,0.06458450108766556,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KRABD3,ENSG00000133619,0.0635785311460495,0.0635785311460495,0.0635785311460495,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCDC88B,ENSG00000168071,0.06152871251106262,0.06152871251106262,0.06152871251106262,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MYO19,ENSG00000278259,0.06111319363117218,0.06111319363117218,0.06111319363117218,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GMPR,ENSG00000137198,0.059896551072597504,0.059896551072597504,0.059896551072597504,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MORF4L1,ENSG00000185787,0.059799276292324066,0.059799276292324066,0.059799276292324066,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CD48,ENSG00000117091,0.05977586284279823,0.05977586284279823,0.05977586284279823,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FBLN7,ENSG00000144152,0.059636808931827545,0.059636808931827545,0.059636808931827545,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
AMN,ENSG00000166126,0.0594923235476017,0.0594923235476017,0.0594923235476017,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ENDOD1,ENSG00000149218,0.05879412963986397,0.05879412963986397,0.05879412963986397,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRM3,ENSG00000178257,0.05837174504995346,0.05837174504995346,0.05837174504995346,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
S1PR5,ENSG00000180739,0.05829698592424393,0.05829698592424393,0.05829698592424393,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IFNGR1,ENSG00000027697,0.05820314586162567,0.05820314586162567,0.05820314586162567,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPRYD7,ENSG00000123178,0.05797018110752106,0.05797018110752106,0.05797018110752106,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PTRH2,ENSG00000141378,0.05772572383284569,0.05772572383284569,0.05772572383284569,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KLHDC7B,ENSG00000130487,0.05752062425017357,0.05752062425017357,0.05752062425017357,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KIF11,ENSG00000138160,0.05695098638534546,0.05695098638534546,0.05695098638534546,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DRAP1,ENSG00000175550,0.056661512702703476,0.056661512702703476,0.056661512702703476,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STMND1,ENSG00000230873,0.05611444637179375,0.05611444637179375,0.05611444637179375,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DARS1,ENSG00000115866,0.05567555874586105,0.05567555874586105,0.05567555874586105,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRIM71,ENSG00000206557,0.05536903440952301,0.05536903440952301,0.05536903440952301,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ILDR1,ENSG00000145103,0.055365629494190216,0.055365629494190216,0.055365629494190216,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RPL24,ENSG00000114391,0.05485581234097481,0.05485581234097481,0.05485581234097481,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CTLA4,ENSG00000163599,0.05464528501033783,0.05464528501033783,0.05464528501033783,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CASP8AP2,ENSG00000118412,0.054570216685533524,0.054570216685533524,0.054570216685533524,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ESRRA,ENSG00000173153,0.05450376868247986,0.05450376868247986,0.05450376868247986,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCL4L2,ENSG00000276070,0.05427486076951027,0.05427486076951027,0.05427486076951027,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PXT1,ENSG00000179165,0.05339297652244568,0.05339297652244568,0.05339297652244568,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CDHR3,ENSG00000128536,0.05318170040845871,0.05318170040845871,0.05318170040845871,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EFCAB13,ENSG00000178852,0.052403524518013,0.052403524518013,0.052403524518013,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GOLGB1,ENSG00000173230,0.052311867475509644,0.052311867475509644,0.052311867475509644,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NSUN2,ENSG00000037474,0.05194679647684097,0.05194679647684097,0.05194679647684097,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KIAA1549,ENSG00000122778,0.05183572694659233,0.05183572694659233,0.05183572694659233,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
YPEL1,ENSG00000100027,0.0517757423222065,0.0517757423222065,0.0517757423222065,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MTCL3,ENSG00000214338,0.05114040523767471,0.05114040523767471,0.05114040523767471,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SDK1,ENSG00000146555,0.05035092309117317,0.05035092309117317,0.05035092309117317,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MTMR2,ENSG00000087053,0.0503307469189167,0.0503307469189167,0.0503307469189167,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IGSF23,ENSG00000216588,0.05022279918193817,0.05022279918193817,0.05022279918193817,1,GCST009597,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
