gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
MOBP,ENSG00000168314,0.7044744491577148,0.7044744491577148,0.7044744491577148,1,GCST006418,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.689926)
