gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
B4GALNT4,ENSG00000182272,0.5046353936195374,0.5046353936195374,0.5046353936195374,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
USP3,ENSG00000140455,0.4961868226528168,0.4961868226528168,0.4961868226528168,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CDK5RAP2,ENSG00000136861,0.4907124638557434,0.4907124638557434,0.4907124638557434,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CSE1L,ENSG00000124207,0.4884621202945709,0.4884621202945709,0.4884621202945709,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
OLFM4,ENSG00000102837,0.4677446186542511,0.4677446186542511,0.4677446186542511,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MEF2C,ENSG00000081189,0.43249422311782837,0.43249422311782837,0.43249422311782837,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MPPED2,ENSG00000066382,0.42261600494384766,0.42261600494384766,0.42261600494384766,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NR4A2,ENSG00000153234,0.39822298288345337,0.39822298288345337,0.39822298288345337,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPPL3,ENSG00000157837,0.3822549283504486,0.3822549283504486,0.3822549283504486,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
VAMP2,ENSG00000220205,0.3785102069377899,0.3785102069377899,0.3785102069377899,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CIBAR1,ENSG00000188343,0.3608657717704773,0.3608657717704773,0.3608657717704773,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ATP23,ENSG00000166896,0.35393065214157104,0.35393065214157104,0.35393065214157104,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IGSF6,ENSG00000140749,0.348270446062088,0.348270446062088,0.348270446062088,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
QSER1,ENSG00000060749,0.33274540305137634,0.33274540305137634,0.33274540305137634,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EXD3,ENSG00000187609,0.33074188232421875,0.33074188232421875,0.33074188232421875,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
WNT7B,ENSG00000188064,0.31346818804740906,0.31346818804740906,0.31346818804740906,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CTNND1,ENSG00000198561,0.25750401616096497,0.25750401616096497,0.25750401616096497,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SHOX2,ENSG00000168779,0.2520333528518677,0.2520333528518677,0.2520333528518677,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMEM258,ENSG00000134825,0.24092262983322144,0.24092262983322144,0.24092262983322144,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRIM8,ENSG00000171206,0.23920567333698273,0.23920567333698273,0.23920567333698273,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARB2A,ENSG00000113391,0.22356954216957092,0.22356954216957092,0.22356954216957092,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SERPING1,ENSG00000149131,0.2172602117061615,0.2172602117061615,0.2172602117061615,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KDM3A,ENSG00000115548,0.2168065905570984,0.2168065905570984,0.2168065905570984,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KBTBD2,ENSG00000170852,0.2135944664478302,0.2135944664478302,0.2135944664478302,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRSS55,ENSG00000184647,0.20835742354393005,0.20835742354393005,0.20835742354393005,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
